x1,x2,x3,cat1,cat2
-1.6595599059485195,-8.250355808928182,22.88260328968189,Category_1_A,Category_2_A
54.40648986884316,44.54619472569377,28.703742415403816,Category_1_A,Category_2_B
40.002287496346895,46.28753232228101,111.45090630688418,Category_1_A,Category_2_B
96.0466514526368,93.49531752712625,32.54067933147817,Category_1_B,Category_2_B
-7.064882183657739,2.141883239449209,38.30852592216317,Category_1_A,Category_2_A
41.84677189537595,48.27172830002323,69.1592159569323,Category_1_A,Category_2_B
-6.274795772446582,6.327030236544282,26.25683992011701,Category_1_A,Category_2_A
-3.0887854591390447,-6.297392034619387,20.94600335454341,Category_1_A,Category_2_A
47.9353494846134,54.037530595126206,-7.590593265076084,Category_1_A,Category_2_B
100.77633468006714,94.80711249698275,20.24566001437694,Category_1_B,Category_2_B
-1.6161097119341044,1.4843817768171943,0.6885304302509496,Category_1_A,Category_2_A
53.70439000793519,46.97975194441578,27.53808141372397,Category_1_A,Category_2_B
94.08904499463034,91.13928798965664,49.815069828631366,Category_1_B,Category_2_B
57.56234872781891,44.57627341920752,62.727587636174974,Category_1_A,Category_2_B
40.54775186395853,53.28205110709587,83.44213150570674,Category_1_A,Category_2_B
53.409350203568046,49.94500186721062,8.917482055560932,Category_1_B,Category_2_A
-1.6539039526574602,0.3803196814735763,13.925488733336374,Category_1_A,Category_2_A
101.17379656891504,93.49440300217844,15.616106626785404,Category_1_B,Category_2_B
42.807738771904674,51.414317030925126,54.66298318636602,Category_1_A,Category_2_B
93.96202978169757,109.9350685041642,15.465768488161135,Category_1_B,Category_2_B
106.01489137351074,106.33670217583244,21.875207354668262,Category_1_B,Category_2_B
59.36523151438795,51.88745247661956,83.77809927682543,Category_1_B,Category_2_A
96.26848356318486,109.5197813666181,-3.336761507134528,Category_1_B,Category_2_B
103.84645231338628,108.03125169338642,2.980626237855933,Category_1_B,Category_2_B
57.52778304592077,51.91215867205291,52.23243016678791,Category_1_A,Category_2_B
57.89213327007695,40.64852650628914,77.58445666999057,Category_1_B,Category_2_A
91.70088422739556,91.8715419163496,79.79285589195982,Category_1_B,Category_2_B
90.78109566465764,91.30743430084452,101.98993172897632,Category_1_B,Category_2_B
43.39660839129138,49.03466297382951,48.40026842008821,Category_1_B,Category_2_A
57.56285006858826,47.50869666335716,64.46904321477987,Category_1_A,Category_2_B
41.966936676661,59.50700068540573,45.42701724069304,Category_1_B,Category_2_A
98.42215250010103,93.35966586399228,12.769577008774728,Category_1_B,Category_2_B
59.15779060301004,59.4557518386531,65.6874513682072,Category_1_A,Category_2_B
50.66330569946034,55.34949737726026,-7.399995909259001,Category_1_B,Category_2_A
3.837542279009467,6.484756792489957,1.5731288756201225,Category_1_A,Category_2_A
96.31031262012128,102.65231633555996,8.871002734077653,Category_1_B,Category_2_B
103.73001855363168,103.37465540413464,6.411205973914979,Category_1_B,Category_2_B
56.692513437947454,49.53764667042387,50.29193911657243,Category_1_B,Category_2_A
40.36576554688384,40.26272713846144,110.10201788399428,Category_1_A,Category_2_B
55.00288629889935,47.0601217108365,31.83630600287462,Category_1_B,Category_2_A
109.7772217781299,99.84143602987118,97.88333378905575,Category_1_B,Category_2_B
54.96331308759679,54.60182422180209,19.05844115317318,Category_1_A,Category_2_B
-4.391120158711896,-0.6274331450778163,28.016226367824,Category_1_A,Category_2_A
5.785586569029771,-0.851901678211366,38.55408435018148,Category_1_A,Category_2_A
42.06452013155284,42.75325481891206,80.46139728200231,Category_1_A,Category_2_B
-1.042129476481897,-9.78222532393042,13.299299048506708,Category_1_A,Category_2_A
58.17191006186191,55.16556520953992,59.48100336159929,Category_1_A,Category_2_B
45.87228296747359,46.39905676155357,35.708522439287385,Category_1_A,Category_2_B
45.75550677172697,59.68766900387021,-5.50967017072322,Category_1_A,Category_2_B
92.60057144236556,94.40468452318312,60.84457468614136,Category_1_B,Category_2_B
40.38733915740594,46.7741605096336,97.78165824434382,Category_1_B,Category_2_A
103.57671065879782,100.47792271332264,16.94325434060716,Category_1_B,Category_2_B
94.23256232000118,105.09782914121064,25.69143157173297,Category_1_B,Category_2_B
-4.689066812555476,-0.7228443219940868,21.047415184250685,Category_1_A,Category_2_A
99.83146318560676,92.49645086223352,14.855552024702812,Category_1_B,Category_2_B
41.067250902341605,46.25002756984099,92.4791462109044,Category_1_B,Category_2_A
51.48235210984026,50.090383394019895,5.379699730115484,Category_1_B,Category_2_A
92.9345714981162,103.47698016033736,55.110704442172114,Category_1_B,Category_2_B
1.786110738065684,5.402999126241843,-2.5873732822940623,Category_1_A,Category_2_A
3.995167200418624,-7.393284380912915,32.515765801139764,Category_1_A,Category_2_A
42.04668857655652,40.45830262644763,85.41218872451857,Category_1_B,Category_2_A
98.28111975639136,100.3816464442398,0.4463354488107351,Category_1_B,Category_2_B
3.8880031545549016,6.199774213248325,-2.17184490433262,Category_1_A,Category_2_A
48.28358539053805,40.25207534059753,23.301714091217303,Category_1_A,Category_2_B
90.99906917892174,103.44939689307468,76.57076707873534,Category_1_B,Category_2_B
100.71792811831024,103.73616453313984,-13.93332340854584,Category_1_B,Category_2_B
53.275892904395775,48.98493507173275,10.14982185192662,Category_1_A,Category_2_B
50.297782241166175,58.29577373483869,-18.349152715668268,Category_1_B,Category_2_A
58.89189511981627,52.88722169513986,74.61956744410402,Category_1_A,Category_2_B
51.73110081003986,40.10479675302932,21.48478621413512,Category_1_B,Category_2_A
58.06803830575767,49.68856891028752,67.94158783432094,Category_1_A,Category_2_B
42.74949408292475,57.186356121952,38.68768504074917,Category_1_B,Category_2_A
92.78552694501516,106.60799140074678,44.13427620539259,Category_1_B,Category_2_B
106.14782577419048,102.98308394224956,23.273755567179155,Category_1_B,Category_2_B
47.95353673971067,53.47396847797263,5.525698109983392,Category_1_B,Category_2_A
43.30708394233866,51.56999159578401,48.743512228329855,Category_1_B,Category_2_A
108.55017160792067,95.48239550333705,82.39222894895445,Category_1_B,Category_2_B
46.95531719491013,51.21059981072118,10.100509833429289,Category_1_B,Category_2_A
55.01624206272311,53.43459569634841,21.326235041202267,Category_1_A,Category_2_B
104.51995970700904,97.04859260432818,22.646402405529138,Category_1_B,Category_2_B
57.6661218241162,57.11656734507855,45.35961446127956,Category_1_B,Category_2_A
102.47344414111218,93.90074972017416,22.207297374351704,Category_1_B,Category_2_B
55.01884868054674,54.94641620663846,16.845093457986295,Category_1_A,Category_2_B
96.97796683955684,95.79205492373757,22.805178414586667,Category_1_B,Category_2_B
-4.601442164699479,5.475985744883641,10.696279055652749,Category_1_A,Category_2_A
107.91772436392134,98.55474658672152,65.98462087270559,Category_1_B,Category_2_B
48.5618237974259,56.153968182244185,-14.078604304960717,Category_1_B,Category_2_A
9.29680094296771,-2.929302746640192,90.46642301791248,Category_1_A,Category_2_A
53.26882995636896,44.27386475259162,19.83893137328152,Category_1_B,Category_2_A
2.4339144041824348,5.345690168435331,3.759976578793286,Category_1_A,Category_2_A
-7.705080540932496,-3.827161047386978,68.22511599776738,Category_1_A,Category_2_A
58.989785174141424,54.66490135452855,66.48930226136498,Category_1_A,Category_2_B
48.99824266959881,54.88946306155464,-6.782416433289576,Category_1_A,Category_2_B
51.56779228774264,44.42793401816402,12.64208613802202,Category_1_A,Category_2_B
48.16273605522562,44.28224273641297,-0.4577685721895594,Category_1_B,Category_2_A
44.74053960486056,43.978958468541336,42.10326856672678,Category_1_A,Category_2_B
8.067590411245074,-7.149633244683107,71.6217876170955,Category_1_A,Category_2_A
1.473589733445717,-2.4583480158533177,9.980484835504466,Category_1_A,Category_2_A
