x1,x2,x3,cat1,cat2
59.34059678027353,57.59236871764757,77.02712001450931,Category_1_A,Category_2_B
50.94464498351445,53.17798129802257,2.186510010216808,Category_1_A,Category_2_B
59.45368719929769,55.98852620127533,78.24292422744058,Category_1_A,Category_2_B
54.29631987348729,43.79113756514015,31.197759408086,Category_1_B,Category_2_A
3.954576491945417,4.381969877452976,2.4526763251042496,Category_1_A,Category_2_A
94.32178991160752,109.6171926360124,8.034532487810397,Category_1_B,Category_2_B
59.52548909552483,58.17556519021002,73.8877347606276,Category_1_B,Category_2_A
40.1246051040918,55.68574971847144,92.1999395104204,Category_1_B,Category_2_A
45.05964724766888,57.85998060199859,7.377855053761503,Category_1_B,Category_2_A
48.69583064808892,49.10165813779261,7.876115170395024,Category_1_B,Category_2_A
105.58765843587506,96.35458068341272,40.52928484006356,Category_1_B,Category_2_B
93.95370149200504,102.77728957539972,30.5154573945243,Category_1_B,Category_2_B
7.259864711984445,1.7097465458571737,45.22757328502785,Category_1_A,Category_2_A
9.668013543506255,-9.192838086700169,110.08265622465731,Category_1_A,Category_2_A
43.27684482809397,45.39811557254269,48.55393369474298,Category_1_B,Category_2_A
101.94667887865718,101.6890136891289,4.689676081303313,Category_1_B,Category_2_B
90.1797219533511,91.29798720670227,116.40026118865656,Category_1_B,Category_2_B
-2.268574347127412,-8.744963739467362,17.919367755075196,Category_1_A,Category_2_A
-9.11679884137001,-2.4724875726790003,84.8080662964472,Category_1_A,Category_2_A
9.133059354284718,-7.5765238605441665,92.17302702914348,Category_1_A,Category_2_A
-1.277067062404047,-1.7056450604614053,5.892120111705551,Category_1_A,Category_2_A
8.979546135631256,3.497614382260064,76.70126961454793,Category_1_A,Category_2_A
5.72611971870122,-0.5553171671712178,29.598306346014617,Category_1_A,Category_2_A
57.32578597163397,40.37141789146169,70.87369064919322,Category_1_A,Category_2_B
43.46330842991896,58.57028699089598,27.563534918382757,Category_1_B,Category_2_A
41.49897174026214,45.01872379234125,74.1895250446988,Category_1_B,Category_2_A
2.0148544275553864,-9.852218065422084,25.042464385813155,Category_1_A,Category_2_A
-6.640556325631923,-1.1488068925320931,54.26226453694429,Category_1_A,Category_2_A
4.667603350211397,7.012089301526075,15.92063167471438,Category_1_A,Category_2_A
48.168877203040296,58.672746095963234,-14.503917927285505,Category_1_A,Category_2_B
100.5581764683584,92.66376204703252,14.895059722003746,Category_1_B,Category_2_B
58.75143167901884,41.38194601641324,97.67174088035767,Category_1_B,Category_2_A
50.43392244889916,56.69405110051716,-9.730073215846756,Category_1_A,Category_2_B
92.16386765774462,106.88477451902318,55.06660990570422,Category_1_B,Category_2_B
93.16446814369598,108.29764645831888,31.58472455134508,Category_1_B,Category_2_B
0.9040530340642564,5.8096424791859285,-8.891191986599084,Category_1_A,Category_2_A
0.4880816013694673,6.72753212359725,-11.325725783494187,Category_1_A,Category_2_A
52.75220488251988,56.35495448706746,3.470938299423425,Category_1_A,Category_2_B
-1.970091128194543,-9.203810597503177,17.993238747028208,Category_1_A,Category_2_A
2.996102180386845,-6.478096393660307,28.61930346733892,Category_1_A,Category_2_A
97.93800005803465,90.87163835587896,24.171369178188463,Category_1_B,Category_2_B
2.478322270964462,-9.98186659569422,28.05857691285244,Category_1_A,Category_2_A
5.348099341802477,9.531940130516674,6.016002896263191,Category_1_A,Category_2_A
43.57947820082262,59.98728079270261,21.62616107857901,Category_1_A,Category_2_B
47.511515371750846,51.11060564013871,0.1745821717589137,Category_1_A,Category_2_B
100.05066118653868,92.95971160199508,1.9558789145758395,Category_1_B,Category_2_B
53.73334159832692,42.723485025711405,30.2527700184702,Category_1_A,Category_2_B
45.07359297322766,58.230122395790126,1.8208001066659645,Category_1_A,Category_2_B
101.09481725885118,108.35482689691008,-14.659143267125124,Category_1_B,Category_2_B
2.4986168812819542,1.6952466753293276,-2.9552441392458872,Category_1_A,Category_2_A
57.91002332112292,54.446156112207134,52.47146705810288,Category_1_B,Category_2_A
-2.742928231337471,1.9922249210924647,2.158601356248817,Category_1_A,Category_2_A
52.75114146037473,54.25892630429466,-8.826363394043646,Category_1_A,Category_2_B
