x1,x2,x3,cat1,cat2,cat3,cat4,cat5,cat6
50.2788668754538,47.41734344094926,2.4428173993883195,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_A
105.46330104158594,95.54490535136532,6.328544471166535,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
157.40855371449624,154.63990906279724,31.786580495944875,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
140.16093897059636,151.79547209534195,-25.198442222460848,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_A
296.19471851010405,295.7058562670477,-24.779314389783444,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
159.15207478731782,155.819662562203,42.83441189791738,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
100.26233424535776,101.97803062537112,0.6491767098044097,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
96.36568849744197,99.06431949550938,-12.318958535110731,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
200.78399874851297,193.47785076315876,-19.48080503621808,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
44.4250988485552,56.73461652912735,4.028291158219485,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
106.1296271584854,108.74806939626023,38.5425674907906,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_A
296.8450925122937,302.788245513342,-5.732401488379634,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
100.7777769813429,108.91848021500444,19.163465292535555,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
140.11747571102117,145.55795376002396,-34.1616223236477,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_A
203.46304956361053,198.3309095589747,0.2016128386994573,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
94.20048524357476,104.91272999271982,-5.893599480040196,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
208.65115185757423,206.45310195861495,43.29383384601339,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
47.48489498962984,43.382931197734656,-21.27365925573563,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
105.04837844171892,91.2233392611961,1.5517421075458917,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_B
255.26278003691044,254.64717133810865,25.45355813333403,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
207.409989105435,192.0162268211102,4.538401625576715,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
292.20222356513204,302.2705818711813,-10.966068700365998,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
46.00183960787568,40.835253915583,-29.89019757744443,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
249.49811531900937,251.1117673649572,5.506587107400855,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
53.45873438333172,47.80189394680943,6.709998052177191,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_A
145.15184865841235,154.9140354670974,-6.283618532467013,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
154.02302639448976,157.970369434842,30.433955430901555,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
253.14000118748524,249.95623784072612,4.593069984285982,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
93.64015515423787,103.65031869853648,-15.735097778594277,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
196.441259856582,191.6773399863186,-27.969318563966127,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
107.75074913841657,95.34232096179454,16.92276219475073,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_A
141.66698322099512,144.4634126973835,-32.81632463634803,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
154.93128240280816,158.01580217086743,39.57229840989307,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
41.24700097966953,40.49857626907682,-51.818105275807966,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_A
154.62962253145457,144.69102648116095,1.2355500733411635,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
204.8502270998709,194.07955442686568,10.694241186674311,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
98.15831626903322,109.2552402854626,9.634813486779148,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
209.82765997796963,205.54341984720128,47.015466803450686,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
