x1,x2,x3,cat1,cat2
98.71989804284009,95.33179681114557,-7.804905186996573,Category_1_B,Category_2_B
40.51852463655783,44.07752161343812,-30.308828975412727,Category_1_A,Category_2_B
0.9932495575741828,-4.075900923749398,-3.444806324507964,Category_1_A,Category_2_A
98.70644785236551,106.83735265184,7.880033362790773,Category_1_B,Category_2_B
-1.5926439582502194,8.480303833479049,6.616169230763328,Category_1_A,Category_2_A
46.60669642007748,59.57167175200606,10.253447887269246,Category_1_B,Category_2_A
94.09297268075684,98.28661894732446,-25.38991635025584,Category_1_B,Category_2_B
102.38541932701328,105.46373138860422,11.291450532685074,Category_1_B,Category_2_B
45.99309347349046,43.361062411809705,-26.312798443503496,Category_1_A,Category_2_B
45.33654550205733,54.88511782312757,-0.8643940321910581,Category_1_A,Category_2_B
102.4226766553859,98.4841263693228,2.6863668304152277,Category_1_B,Category_2_B
100.58284188554076,106.88184178337754,10.245549167507628,Category_1_B,Category_2_B
-7.308401093101329,-6.059594818805443,-33.336185650260695,Category_1_A,Category_2_A
0.2715624253149293,6.378310827845773,7.350789232392277,Category_1_A,Category_2_A
43.68879731293831,41.44650646227024,-43.63245826958299,Category_1_A,Category_2_B
105.70670295633349,106.9221542350434,38.25927219486726,Category_1_B,Category_2_B
107.07950585278978,98.47297872876588,19.39884647099256,Category_1_B,Category_2_B
99.88473674763856,92.81482710834034,-4.815035767154519,Category_1_B,Category_2_B
56.93122970714936,46.11834301793508,5.657235374986086,Category_1_A,Category_2_B
91.5929095401812,104.18723866967647,-11.662204936896538,Category_1_B,Category_2_B
100.10492180243408,98.92569934907624,-2.7181153384578227,Category_1_B,Category_2_B
41.30573008773756,44.66528717645103,-23.35401420963523,Category_1_B,Category_2_A
48.56244655194779,44.77530990232933,-15.839161295192016,Category_1_A,Category_2_B
91.93061831321224,103.86346506005954,-18.703488797279118,Category_1_B,Category_2_B
-7.456800565974451,2.955389557886841,-14.34051777900214,Category_1_A,Category_2_A
101.93490617957193,91.2785019215999,-10.693472642747391,Category_1_B,Category_2_B
44.52024001208472,56.25035398844536,-6.234246628525281,Category_1_A,Category_2_B
92.13891368619966,92.80368366334775,-33.417152288126914,Category_1_B,Category_2_B
94.4061241414112,94.81128488823126,-23.70815318121049,Category_1_B,Category_2_B
46.99652570006599,40.27807650369368,-24.025812377559745,Category_1_B,Category_2_A
49.355749691646,50.12509670678668,0.3195367266974718,Category_1_B,Category_2_A
94.0348645252993,107.01864097657612,-7.406395417962247,Category_1_B,Category_2_B
102.8081345042983,108.59474168278132,22.112496441643238,Category_1_B,Category_2_B
49.66139671103503,49.26619548886326,0.4815450771482483,Category_1_A,Category_2_B
0.1047344003709831,-7.945014490258105,-20.271112612890835,Category_1_A,Category_2_A
97.73785302237118,99.486102315095,0.6759862432087589,Category_1_B,Category_2_B
55.87274908883154,45.80916542126133,9.399051700122712,Category_1_A,Category_2_B
101.60008357755612,96.18794561076476,-6.794747863970479,Category_1_B,Category_2_B
93.24597197004628,94.85918180207864,-25.355895953406392,Category_1_B,Category_2_B
54.01504693214312,59.07383097826471,30.09183606011476,Category_1_B,Category_2_A
109.2910216017851,97.9482065854886,29.75537715350807,Category_1_B,Category_2_B
50.00016722340433,40.07146866930138,-18.79762510237774,Category_1_B,Category_2_A
107.7904012789229,99.90524324917754,32.02317749384959,Category_1_B,Category_2_B
96.8322730534222,104.00395494295503,-3.4126968693239386,Category_1_B,Category_2_B
1.342882552554185,6.30540632469739,5.718572485800854,Category_1_A,Category_2_A
48.55091926592221,55.06773658684166,-1.7927928334601182,Category_1_A,Category_2_B
-1.26505473946402,4.0432453189951705,-3.878091737399496,Category_1_A,Category_2_A
55.531183699942005,43.96191256298867,7.466847745156815,Category_1_B,Category_2_A
0.7120834699531269,-2.997892451478088,5.18619043246831,Category_1_A,Category_2_A
59.07484453889734,49.18944125382557,24.628226578706943,Category_1_A,Category_2_B
0.8841632029620428,-7.260753030264868,-18.540809347194244,Category_1_A,Category_2_A
91.64189844550047,98.54754938835907,-24.56459903369875,Category_1_B,Category_2_B
-2.673151966499592,-7.9702368690785725,-21.691420772267744,Category_1_A,Category_2_A
7.017010080090035,-8.254887695877942,2.635431750909796,Category_1_A,Category_2_A
48.125500860959015,56.72371455395873,9.863673504146604,Category_1_A,Category_2_B
40.54404731789699,43.37895116835878,-41.57790467752709,Category_1_B,Category_2_A
44.94354477994707,49.45736824180451,-22.00571753223913,Category_1_B,Category_2_A
-8.657112585260906,2.498247963218505,-17.546753097701064,Category_1_A,Category_2_A
109.87704022842546,108.7793776794094,44.66603417349992,Category_1_B,Category_2_B
9.411606267543467,-3.8735354899528,15.739303420126175,Category_1_A,Category_2_A
6.005167022651737,-6.377571033688394,4.07874204547347,Category_1_A,Category_2_A
102.03634242810936,107.50842686452494,28.96590602542483,Category_1_B,Category_2_B
5.299197209033631,-3.9282840450188257,17.85287176868048,Category_1_A,Category_2_A
